station_id,longitude,latitude,Z.Elev,date,pH,Aldrin,BHC,Dieldrin,DDTs,Heptachlor,Heptachlorepoxide,As,Cd,Pb,Cr6,Cu,Zn,Hg,DO,T,BOD5,COD,TOC,N_NH4,N_NO3,N_NO2,P_PO4,Coliform,Ecoli,WQI,Note,WQI_Level,WQI_Color
TGLX132017,105.02,10.32,1.29,17/3/2017,3.86,0.01,0.003,0.002,0.0,0.023,0.006,0.013,0.004,0.003,0.0,0.0,0.0,0.001,4.34,25,6.73,17.338,11.858,2.4,0.263,0.12,0.0,25.838,0,8,,Ô nhiễm rất nặng,"RGB(126,0,35)"
TGLX132017,105.02,10.32,1.29,3/4/2017,4.54,0.013,0.005,0.003,0.003,0.024,0.008,0.015,0.005,0.001,0.0,0.005,0.0,0.001,4.96,25,7.19,16.419,12.498,0.5,0.1,0.12,0.0,4600.0,0,7,,Ô nhiễm rất nặng,"RGB(126,0,35)"
TGLX132017,105.02,10.32,1.29,17/4/2017,6.03,0.014,0.005,0.003,0.002,0.031,0.008,0.019,0.006,0.003,0.0,0.001,0.0,0.001,6.188,25,8.13,16.623,14.404,0.55,0.275,0.12,0.0,1200.0,0,74,,Trung bình,"RGB(255,255,0)"
TGLX132017,105.02,10.32,1.29,5/5/2017,6.05,0.014,0.005,0.003,0.001,0.031,0.008,0.017,0.005,0.004,0.0,0.001,0.0,0.001,5.713,25,7.8,22.767,15.628,0.76,0.39,0.12,0.0,1100.0,0,74,,Trung bình,"RGB(255,255,0)"
TGLX132017,105.02,10.32,1.29,18/5/2017,3.75,0.012,0.004,0.002,0.002,0.026,0.007,0.016,0.005,0.001,0.0,0.002,0.0,0.001,5.438,25,7.62,18.656,13.92,0.663,0.113,0.12,0.0,2200.0,0,8,,Ô nhiễm rất nặng,"RGB(126,0,35)"
TGLX132017,105.02,10.32,1.29,3/6/2017,4.12,0.016,0.009,0.007,0.004,0.031,0.01,0.014,0.005,0.007,0.0,0.005,0.0,0.001,4.705,25,7.64,16.295,12.077,0.58,0.74,0.12,0.0,5400.0,0,7,,Ô nhiễm rất nặng,"RGB(126,0,35)"
TGLX132017,105.02,10.32,1.29,19/6/2017,4.52,0.016,0.009,0.007,0.003,0.033,0.01,0.015,0.005,0.009,0.0,0.004,0.0,0.001,4.955,25,7.34,19.91,13.591,0.52,0.85,0.12,0.0,4300.0,0,7,,Ô nhiễm rất nặng,"RGB(126,0,35)"
TGLX142017,104.86,10.36,0.99,3/3/2017,6.38,0.011,0.008,0.006,0.003,0.023,0.007,0.007,0.005,0.008,0.0,0.004,0.0,0.001,2.233,25,7.64,18.234,8.979,0.263,0.75,0.12,0.0,3500.0,0,77,,Tốt,"RGB(0,228,0)"
TGLX142017,104.86,10.36,0.99,17/3/2017,6.34,0.009,0.004,0.003,0.001,0.02,0.005,0.008,0.004,0.005,0.0,0.0,0.0,0.001,2.71,25,6.62,15.095,8.706,23.5,0.475,0.12,0.0,15.763,0,77,,Tốt,"RGB(0,228,0)"
TGLX142017,104.86,10.36,0.99,3/4/2017,6.39,0.011,0.006,0.004,0.004,0.02,0.007,0.011,0.005,0.001,0.0,0.006,0.0,0.001,3.548,25,7.64,18.442,11.017,0.61,0.1,0.12,0.0,5800.0,0,69,,Trung bình,"RGB(255,255,0)"
TGLX142017,104.86,10.36,0.99,17/4/2017,6.24,0.014,0.008,0.006,0.007,0.021,0.008,0.012,0.005,0.001,0.0,0.01,0.0,0.001,3.885,25,7.92,19.234,11.773,0.438,0.1,0.12,0.0,9500.0,0,62,,Trung bình,"RGB(255,255,0)"
TGLX142017,104.86,10.36,0.99,5/5/2017,6.44,0.013,0.006,0.004,0.003,0.025,0.008,0.015,0.005,0.002,0.0,0.004,0.0,0.001,4.85,25,7.36,19.185,13.205,0.35,0.187,0.12,0.0,4300.0,0,73,,Trung bình,"RGB(255,255,0)"
TGLX142017,104.86,10.36,0.99,18/5/2017,5.23,0.014,0.005,0.003,0.003,0.027,0.008,0.017,0.005,0.001,0.0,0.004,0.0,0.001,5.658,25,7.45,20.08,14.699,0.488,0.135,0.12,0.0,4300.0,0,7,,Ô nhiễm rất nặng,"RGB(126,0,35)"
TGLX142017,104.86,10.36,0.99,3/6/2017,5.63,0.011,0.005,0.002,0.002,0.024,0.007,0.014,0.006,0.002,0.0,0.002,0.0,0.001,4.558,25,8.3,24.781,14.531,0.74,0.15,0.12,0.0,1800.0,0,45,,Xấu,"RGB(255,126,0)"
TGLX142017,104.86,10.36,0.99,19/6/2017,6.01,0.012,0.006,0.004,0.003,0.024,0.007,0.013,0.005,0.003,0.0,0.004,0.0,0.001,4.375,25,7.76,20.227,12.821,0.47,0.25,0.12,0.0,3500.0,0,74,,Trung bình,"RGB(255,255,0)"
TGLX152017,104.79,10.47,1.39,3/3/2017,6.98,0.013,0.005,0.004,0.003,0.027,0.008,0.016,0.005,0.002,0.0,0.004,0.0,0.001,5.495,25,7.0,16.447,13.31,0.263,0.238,0.12,0.0,3500.0,0,78,,Tốt,"RGB(0,228,0)"
TGLX152017,104.79,10.47,1.39,17/3/2017,6.99,0.014,0.005,0.003,0.001,0.032,0.008,0.018,0.005,0.005,0.0,0.0,0.0,0.001,5.873,25,7.6,19.538,14.85,28.4,0.513,0.12,0.0,62.875,0,72,,Trung bình,"RGB(255,255,0)"
TGLX152017,104.79,10.47,1.39,3/4/2017,6.95,0.016,0.008,0.006,0.004,0.031,0.009,0.016,0.005,0.006,0.0,0.005,0.0,0.001,5.338,25,7.46,19.045,13.892,0.45,0.6,0.12,0.0,4600.0,0,72,,Trung bình,"RGB(255,255,0)"
TGLX152017,104.79,10.47,1.39,17/4/2017,6.54,0.015,0.008,0.006,0.006,0.025,0.009,0.013,0.006,0.003,0.0,0.008,0.0,0.001,4.395,25,8.3,24.08,14.066,0.45,0.275,0.12,0.0,7900.0,0,63,,Trung bình,"RGB(255,255,0)"
TGLX152017,104.79,10.47,1.39,5/5/2017,6.68,0.013,0.006,0.004,0.002,0.029,0.008,0.015,0.005,0.004,0.0,0.003,0.0,0.001,5.12,25,7.62,18.664,13.446,0.23,0.4,0.12,0.0,2500.0,0,79,,Tốt,"RGB(0,228,0)"
TGLX152017,104.79,10.47,1.39,18/5/2017,5.88,0.014,0.006,0.003,0.002,0.031,0.009,0.017,0.006,0.003,0.0,0.002,0.0,0.001,5.82,25,8.1,17.509,14.132,0.975,0.338,0.12,0.0,2200.0,0,64,,Trung bình,"RGB(255,255,0)"
TGLX152017,104.79,10.47,1.39,3/6/2017,6.12,0.013,0.006,0.004,0.002,0.027,0.008,0.013,0.004,0.005,0.0,0.002,0.0,0.001,4.455,25,6.7,14.339,11.085,0.85,0.53,0.12,0.0,2200.0,0,79,,Tốt,"RGB(0,228,0)"
TGLX152017,104.79,10.47,1.39,19/6/2017,6.03,0.018,0.01,0.008,0.007,0.031,0.011,0.016,0.005,0.006,0.0,0.009,0.0,0.001,5.175,25,7.31,15.814,12.63,0.68,0.62,0.12,0.0,9200.0,0,62,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,27/1/2019,6.23,0.025,0.017,0.015,0.017,0.028,0.015,0.017,0.006,0.002,0.024,0.003,0.0,0.001,5.533,25,8.3,16.89,13.506,0.36,0.18,0.59,0.27,2800.0,0,68,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,16/2/2019,7.05,0.02,0.011,0.008,0.008,0.034,0.012,0.018,0.008,0.003,0.005,0.007,0.0,0.001,6.0,25,10.3,18.65,14.762,0.21,0.32,0.12,0.21,6900.0,0,64,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,26/2/2019,6.98,0.018,0.01,0.007,0.006,0.032,0.011,0.017,0.008,0.003,0.004,0.004,0.0,0.001,5.57,25,10.38,17.991,13.909,0.58,0.32,0.11,0.25,4300.0,0,65,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,14/3/2019,7.15,0.034,0.026,0.023,0.026,0.033,0.02,0.015,0.008,0.006,0.038,0.001,0.0,0.001,5.013,25,10.045,16.918,12.734,0.95,0.56,0.95,0.16,1400.0,0,35,,Xấu,"RGB(255,126,0)"
TGLX012019,105.06,10.44,1.24,28/3/2019,7.42,0.03,0.022,0.02,0.019,0.036,0.018,0.015,0.007,0.008,0.025,0.005,0.0,0.001,5.118,25,9.25,16.691,12.82,1.4,0.84,0.62,0.15,4900.0,0,35,,Xấu,"RGB(255,126,0)"
TGLX012019,105.06,10.44,1.24,11/4/2019,5.71,0.029,0.022,0.019,0.021,0.03,0.017,0.014,0.007,0.004,0.024,0.008,0.0,0.001,4.765,25,9.6,16.293,12.166,0.26,0.445,0.61,0.17,7900.0,0,24,,Kém,"RGB(255,0,0)"
TGLX012019,105.06,10.44,1.24,26/4/2019,6.68,0.021,0.014,0.011,0.012,0.028,0.012,0.014,0.006,0.003,0.017,0.001,0.0,0.001,4.783,25,8.75,15.897,12.067,0.18,0.3,0.42,0.25,1200.0,0,74,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,12/5/2019,7.32,0.02,0.012,0.01,0.011,0.028,0.012,0.016,0.006,0.002,0.014,0.002,0.0,0.001,5.28,25,8.75,16.705,13.068,0.2,0.18,0.36,0.2,1800.0,0,75,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,26/5/2019,7.16,0.023,0.014,0.012,0.013,0.031,0.014,0.017,0.007,0.003,0.016,0.003,0.0,0.001,5.615,25,9.62,17.684,13.88,0.32,0.25,0.41,0.15,2800.0,0,71,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,11/6/2019,6.82,0.021,0.015,0.012,0.01,0.033,0.013,0.013,0.007,0.008,0.008,0.006,0.0,0.001,4.33,25,9.829,15.701,11.327,0.531,0.825,0.2,0.26,5900.0,0,64,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,24/6/2019,7.88,0.019,0.01,0.008,0.007,0.033,0.011,0.018,0.004,0.006,0.006,0.003,0.0,0.002,6.095,25,6.853,17.081,14.41,0.37,0.6,0.15,0.12,3200.0,0,64,,Trung bình,"RGB(255,255,0)"
TGLX012019,105.06,10.44,1.24,9/7/2019,7.25,0.019,0.012,0.01,0.007,0.033,0.011,0.015,0.006,0.008,0.008,0.001,0.0,0.001,4.925,25,8.143,15.825,12.258,0.56,0.8,0.21,0.24,1200.0,0,72,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,27/1/2019,7.14,0.032,0.023,0.021,0.024,0.032,0.019,0.018,0.005,0.004,0.031,0.005,0.0,0.001,6.008,25,7.47,17.247,14.331,0.19,0.42,0.77,0.68,5400.0,0,36,,Xấu,"RGB(255,126,0)"
TGLX022019,105.1,10.71,1.94,16/2/2019,7.12,0.015,0.007,0.005,0.006,0.026,0.009,0.017,0.004,0.001,0.006,0.002,0.0,0.001,5.605,25,6.736,16.226,13.405,0.95,0.11,0.16,0.19,1500.0,0,75,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,26/2/2019,6.84,0.016,0.008,0.006,0.007,0.027,0.01,0.016,0.006,0.001,0.008,0.001,0.0,0.001,5.198,25,8.73,16.561,12.899,0.11,0.11,0.2,0.24,1200.0,0,75,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,14/3/2019,6.95,0.023,0.014,0.012,0.01,0.036,0.014,0.017,0.005,0.009,0.005,0.01,0.0,0.001,5.638,25,7.977,16.899,13.666,0.21,0.88,0.12,0.3,9500.0,0,61,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,28/3/2019,7.36,0.02,0.011,0.009,0.005,0.039,0.012,0.018,0.006,0.01,0.006,0.001,0.0,0.001,5.928,25,8.489,17.627,14.33,0.318,0.963,0.15,0.35,1200.0,0,72,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,11/4/2019,5.9,0.017,0.009,0.007,0.007,0.027,0.01,0.016,0.005,0.002,0.01,0.001,0.0,0.001,5.413,25,7.65,16.37,13.162,0.113,0.175,0.24,0.21,1100.0,0,70,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,26/4/2019,6.61,0.019,0.011,0.009,0.006,0.035,0.012,0.017,0.005,0.009,0.007,0.001,0.0,0.001,5.515,25,7.6,16.512,13.36,0.2,0.85,0.18,0.18,1400.0,0,78,,Tốt,"RGB(0,228,0)"
TGLX022019,105.1,10.71,1.94,12/5/2019,7.16,0.019,0.011,0.008,0.009,0.028,0.011,0.017,0.006,0.001,0.011,0.003,0.0,0.001,5.54,25,8.62,17.063,13.571,0.22,0.12,0.28,0.26,2500.0,0,75,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,26/5/2019,6.94,0.02,0.012,0.01,0.011,0.027,0.012,0.015,0.007,0.002,0.016,0.001,0.0,0.001,5.11,25,9.02,16.564,12.769,0.25,0.16,0.39,0.2,1100.0,0,73,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,11/6/2019,6.67,0.015,0.009,0.007,0.006,0.026,0.009,0.012,0.005,0.006,0.005,0.003,0.0,0.001,3.918,25,7.313,13.773,10.1,0.239,0.56,0.12,0.31,3100.0,0,76,,Tốt,"RGB(0,228,0)"
TGLX022019,105.1,10.71,1.94,24/6/2019,7.71,0.02,0.012,0.011,0.01,0.03,0.012,0.016,0.004,0.006,0.01,0.004,0.0,0.002,5.378,25,6.484,15.73,12.907,0.131,0.575,0.26,0.61,3500.0,0,62,,Trung bình,"RGB(255,255,0)"
TGLX022019,105.1,10.71,1.94,9/7/2019,7.15,0.029,0.022,0.02,0.02,0.033,0.018,0.015,0.004,0.009,0.025,0.005,0.0,0.001,4.938,25,6.872,15.209,12.083,0.14,0.9,0.62,0.56,5400.0,0,38,,Xấu,"RGB(255,126,0)"
TGLX032019,105.13,10.27,-1.2,27/1/2019,7.05,0.022,0.015,0.015,0.013,0.029,0.013,0.014,0.003,0.008,0.013,0.007,0.0,0.001,4.5,25,5.78,13.953,11.031,0.45,0.8,0.32,0.15,6800.0,0,71,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,16/2/2019,6.98,0.018,0.011,0.008,0.008,0.029,0.011,0.016,0.007,0.002,0.01,0.002,0.0,0.001,5.233,25,9.71,17.108,13.124,0.35,0.18,0.25,0.14,2200.0,0,73,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,26/2/2019,7.12,0.019,0.011,0.008,0.009,0.031,0.012,0.016,0.008,0.002,0.011,0.001,0.0,0.001,5.493,25,10.62,17.985,13.791,0.63,0.18,0.28,0.15,1400.0,0,70,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,14/3/2019,6.54,0.024,0.016,0.012,0.014,0.033,0.015,0.016,0.009,0.003,0.016,0.004,0.0,0.001,5.46,25,11.62,18.433,13.883,1.35,0.26,0.41,0.31,4300.0,0,58,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,28/3/2019,7.06,0.023,0.014,0.012,0.012,0.031,0.014,0.016,0.006,0.004,0.017,0.002,0.0,0.001,5.388,25,8.961,16.985,13.318,1.615,0.395,0.42,0.25,1700.0,0,68,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,11/4/2019,6.03,0.017,0.012,0.01,0.008,0.025,0.01,0.01,0.005,0.007,0.01,0.002,0.0,0.001,3.188,25,7.76,12.81,8.702,0.388,0.675,0.25,0.26,2200.0,0,76,,Tốt,"RGB(0,228,0)"
TGLX032019,105.13,10.27,-1.2,26/4/2019,6.63,0.016,0.01,0.007,0.008,0.024,0.01,0.013,0.007,0.001,0.01,0.003,0.0,0.001,4.283,25,9.34,15.379,11.154,0.49,0.12,0.24,0.3,2500.0,0,70,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,12/5/2019,6.73,0.019,0.012,0.009,0.01,0.026,0.011,0.012,0.009,0.002,0.012,0.002,0.0,0.001,4.045,25,11.19,15.918,10.968,0.36,0.16,0.31,0.21,2200.0,0,68,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,26/5/2019,6.76,0.022,0.015,0.011,0.012,0.03,0.013,0.014,0.008,0.003,0.017,0.002,0.0,0.001,4.803,25,10.6,16.854,12.399,0.41,0.3,0.42,0.32,1500.0,0,67,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,11/6/2019,6.56,0.021,0.015,0.011,0.011,0.03,0.013,0.012,0.009,0.005,0.014,0.002,0.0,0.001,4.04,25,11.267,15.949,10.97,0.999,0.48,0.36,0.15,2100.0,0,65,,Trung bình,"RGB(255,255,0)"
TGLX032019,105.13,10.27,-1.2,24/6/2019,7.14,0.046,0.041,0.038,0.041,0.034,0.028,0.01,0.007,0.011,0.062,0.002,0.0,0.001,3.36,25,9.998,14.209,9.402,0.263,1.115,1.54,0.42,2200.0,0,33,,Xấu,"RGB(255,126,0)"
TGLX032019,105.13,10.27,-1.2,9/7/2019,6.85,0.031,0.025,0.022,0.024,0.03,0.019,0.013,0.006,0.006,0.034,0.003,0.0,0.001,4.375,25,8.951,15.335,11.279,0.28,0.58,0.84,0.28,3400.0,0,38,,Xấu,"RGB(255,126,0)"
TGLX042019,105.06,10.44,1.24,27/1/2019,7.34,0.022,0.013,0.012,0.014,0.026,0.013,0.016,0.004,0.001,0.019,0.002,0.0,0.001,5.473,25,6.8,16.043,13.148,0.7,0.12,0.48,0.9,2200.0,0,70,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,16/2/2019,7.23,0.019,0.011,0.008,0.007,0.034,0.011,0.016,0.007,0.006,0.006,0.004,0.0,0.001,5.183,25,9.921,17.132,13.057,0.26,0.58,0.14,0.22,3500.0,0,72,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,26/2/2019,7.05,0.019,0.01,0.008,0.006,0.035,0.012,0.018,0.006,0.006,0.006,0.002,0.0,0.001,6.0,25,8.8,17.9,14.525,0.64,0.58,0.16,0.28,2200.0,0,70,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,14/3/2019,7.25,0.019,0.01,0.007,0.008,0.031,0.011,0.017,0.008,0.001,0.009,0.002,0.0,0.001,5.788,25,10.289,18.299,14.332,0.96,0.12,0.23,0.24,2400.0,0,66,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,28/3/2019,6.94,0.019,0.011,0.009,0.007,0.032,0.011,0.016,0.004,0.008,0.007,0.002,0.0,0.001,5.298,25,6.687,15.702,12.779,0.589,0.775,0.18,0.14,2200.0,0,79,,Tốt,"RGB(0,228,0)"
TGLX042019,105.06,10.44,1.24,11/4/2019,6.15,0.02,0.013,0.01,0.012,0.026,0.012,0.015,0.006,0.001,0.016,0.002,0.0,0.001,4.913,25,8.98,16.223,12.365,1.636,0.141,0.41,0.18,1700.0,0,69,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,26/4/2019,6.71,0.023,0.015,0.012,0.014,0.029,0.014,0.015,0.007,0.002,0.02,0.0,0.0,0.001,5.128,25,9.62,16.892,12.899,1.25,0.24,0.51,0.21,100.0,0,66,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,12/5/2019,6.6,0.029,0.022,0.018,0.022,0.029,0.017,0.015,0.008,0.002,0.026,0.008,0.0,0.001,4.838,25,10.62,16.921,12.473,0.94,0.2,0.65,0.2,7600.0,0,31,,Xấu,"RGB(255,126,0)"
TGLX042019,105.06,10.44,1.24,26/5/2019,6.55,0.022,0.013,0.009,0.011,0.032,0.013,0.017,0.01,0.002,0.012,0.003,0.0,0.001,5.575,25,12.0,18.809,14.174,1.21,0.15,0.31,0.26,3100.0,0,58,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,11/6/2019,6.55,0.02,0.014,0.012,0.014,0.022,0.012,0.012,0.006,0.001,0.016,0.005,0.0,0.001,3.888,25,8.248,14.191,10.187,0.143,0.13,0.41,0.9,5200.0,0,67,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,24/6/2019,7.03,0.024,0.017,0.014,0.016,0.028,0.014,0.014,0.008,0.002,0.022,0.002,0.0,0.001,4.825,25,10.385,16.783,12.411,0.749,0.166,0.56,0.12,1700.0,0,67,,Trung bình,"RGB(255,255,0)"
TGLX042019,105.06,10.44,1.24,9/7/2019,6.96,0.028,0.021,0.019,0.022,0.026,0.017,0.013,0.007,0.002,0.028,0.006,0.0,0.001,4.403,25,9.126,15.467,11.362,0.62,0.24,0.69,0.26,6200.0,0,34,,Xấu,"RGB(255,126,0)"
TGLX052019,104.87,10.51,1.92,27/1/2019,7.56,0.023,0.015,0.013,0.015,0.028,0.014,0.017,0.006,0.002,0.021,0.002,0.0,0.002,5.565,25,8.1,16.843,13.54,0.28,0.2,0.52,0.34,1700.0,0,58,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,16/2/2019,7.25,0.019,0.011,0.007,0.005,0.038,0.012,0.017,0.009,0.007,0.006,0.0,0.0,0.001,5.525,25,11.435,18.446,13.985,0.27,0.69,0.15,0.18,100.0,0,69,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,26/2/2019,6.95,0.021,0.013,0.01,0.008,0.035,0.012,0.016,0.007,0.007,0.011,0.0,0.0,0.001,5.383,25,9.75,17.372,13.432,0.32,0.69,0.28,0.3,100.0,0,70,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,14/3/2019,6.84,0.02,0.012,0.009,0.01,0.03,0.012,0.017,0.007,0.002,0.01,0.005,0.0,0.001,5.535,25,9.746,17.617,13.739,0.21,0.16,0.25,0.38,5400.0,0,66,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,28/3/2019,7.02,0.021,0.012,0.01,0.009,0.033,0.012,0.018,0.005,0.005,0.009,0.004,0.0,0.001,6.038,25,7.199,17.16,14.348,0.131,0.525,0.23,0.53,4300.0,0,70,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,11/4/2019,6.24,0.02,0.012,0.01,0.008,0.033,0.012,0.017,0.005,0.006,0.008,0.004,0.0,0.001,5.723,25,7.9,16.999,13.825,0.169,0.613,0.19,0.4,4300.0,0,71,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,26/4/2019,6.77,0.023,0.015,0.013,0.011,0.035,0.014,0.016,0.006,0.008,0.008,0.008,0.0,0.001,5.33,25,8.19,16.506,13.081,0.21,0.84,0.2,0.26,7900.0,0,64,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,12/5/2019,7.05,0.022,0.015,0.012,0.015,0.026,0.013,0.015,0.006,0.001,0.013,0.009,0.0,0.001,5.025,25,8.65,16.241,12.54,0.31,0.11,0.32,0.3,9200.0,0,59,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,26/5/2019,6.8,0.021,0.013,0.01,0.012,0.03,0.013,0.017,0.007,0.001,0.01,0.007,0.0,0.001,5.788,25,9.42,17.865,14.195,0.65,0.12,0.26,0.41,6900.0,0,60,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,11/6/2019,6.61,0.017,0.012,0.011,0.008,0.027,0.01,0.01,0.005,0.008,0.007,0.005,0.0,0.001,3.34,25,7.082,12.719,8.902,0.138,0.84,0.18,0.52,4700.0,0,72,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,24/6/2019,7.31,0.024,0.015,0.012,0.011,0.038,0.015,0.018,0.008,0.007,0.01,0.006,0.0,0.001,6.028,25,10.382,18.735,14.83,0.348,0.65,0.25,0.32,5900.0,0,62,,Trung bình,"RGB(255,255,0)"
TGLX052019,104.87,10.51,1.92,9/7/2019,7.3,0.021,0.014,0.012,0.011,0.03,0.013,0.016,0.004,0.006,0.014,0.003,0.0,0.001,5.238,25,6.835,15.678,12.681,0.14,0.6,0.34,0.21,3100.0,0,79,,Tốt,"RGB(0,228,0)"
TGLX062019,104.64,10.53,0.33,27/1/2019,7.11,0.021,0.013,0.011,0.013,0.028,0.013,0.017,0.005,0.002,0.016,0.004,0.0,0.001,5.73,25,7.27,16.696,13.741,0.45,0.17,0.39,0.24,3500.0,0,71,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,16/2/2019,6.75,0.02,0.013,0.011,0.009,0.033,0.012,0.014,0.005,0.008,0.008,0.004,0.0,0.001,4.8,25,7.652,15.376,11.929,0.12,0.84,0.2,0.32,4300.0,0,73,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,26/2/2019,7.05,0.02,0.012,0.01,0.008,0.033,0.012,0.014,0.006,0.008,0.007,0.004,0.0,0.001,4.763,25,8.12,15.549,11.928,0.8,0.84,0.18,0.41,3500.0,0,67,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,14/3/2019,6.84,0.022,0.015,0.013,0.01,0.034,0.013,0.015,0.005,0.01,0.008,0.007,0.0,0.001,4.86,25,7.222,15.259,11.982,0.12,0.95,0.2,0.56,7200.0,0,65,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,28/3/2019,7.16,0.017,0.009,0.007,0.005,0.033,0.01,0.017,0.004,0.007,0.006,0.001,0.0,0.001,5.728,25,6.839,16.477,13.668,0.233,0.675,0.14,0.41,1100.0,0,78,,Tốt,"RGB(0,228,0)"
TGLX062019,104.64,10.53,0.33,11/4/2019,6.38,0.022,0.015,0.013,0.012,0.029,0.013,0.013,0.006,0.006,0.01,0.008,0.0,0.001,4.22,25,8.65,14.933,10.92,0.288,0.638,0.24,0.63,8400.0,0,61,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,26/4/2019,5.99,0.018,0.012,0.009,0.006,0.031,0.011,0.012,0.007,0.008,0.007,0.002,0.0,0.001,3.86,25,9.0,14.523,10.25,0.3,0.84,0.18,0.84,1800.0,0,69,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,12/5/2019,7.21,0.018,0.01,0.007,0.008,0.028,0.011,0.016,0.007,0.001,0.01,0.002,0.0,0.001,5.178,25,9.45,16.888,12.973,0.63,0.14,0.25,0.62,1500.0,0,67,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,26/5/2019,6.89,0.022,0.014,0.011,0.012,0.03,0.013,0.017,0.008,0.002,0.016,0.003,0.0,0.001,5.548,25,10.09,17.81,13.818,0.6,0.19,0.4,0.5,2500.0,0,64,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,11/6/2019,6.5,0.018,0.012,0.01,0.009,0.028,0.011,0.012,0.005,0.006,0.012,0.001,0.0,0.001,4.025,25,7.939,14.26,10.415,0.17,0.63,0.31,0.8,700.0,0,74,,Trung bình,"RGB(255,255,0)"
TGLX062019,104.64,10.53,0.33,24/6/2019,7.29,0.016,0.007,0.005,0.006,0.027,0.01,0.017,0.005,0.001,0.006,0.003,0.0,0.001,5.685,25,7.786,16.881,13.731,0.166,0.113,0.14,0.14,2800.0,0,78,,Tốt,"RGB(0,228,0)"
TGLX062019,104.64,10.53,0.33,9/7/2019,6.95,0.017,0.008,0.006,0.005,0.033,0.01,0.018,0.005,0.005,0.006,0.001,0.0,0.001,5.863,25,7.773,17.163,14.087,0.2,0.5,0.15,0.18,500.0,0,77,,Tốt,"RGB(0,228,0)"
